"id"	"screenName"	"text"	"retweetCount"
"1619989309322563584"	"oetl"	"Gagnez 2 places pour le match #OL - #Brest (21e journée de #Ligue1, ce mercredi 1er février 2023 à 21 heures) en ré… https://t.co/HYxi8CEbg9"	86
"1619988767619837953"	"ActusSportsFra"	"Le grand duel de joueur français
#ol #monchengladbash #besiktas #parisfc #caqueret #plea #lasne #nkoudou
Duel 1"	0
"1619988637038563329"	"_Farid_TALEB"	"en même temps, c'est peut être le mercato hivernal qui va sauver sa tête.. donc,🤦‍♂️#TeamOL #OL #ACAOL https://t.co/B1qudzbsvG"	0
"1619988281588060160"	"ju_crp"	"RT @MatthiasGFX: ⚽️Jeffinho x @OL🦁

Faites péter les ♥ et #RT !

#OL #TeamOL #Lyon #Jeffinho #Mercato #Mercatol #OlympiqueLyonnais https://…"	31
"1619987589540478976"	"GregoOl69"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619982936543211521"	"NeyteMZ"	"RT @MatthiasGFX: ⚽️Jeffinho x @OL🦁

Faites péter les ♥ et #RT !

#OL #TeamOL #Lyon #Jeffinho #Mercato #Mercatol #OlympiqueLyonnais https://…"	31
"1619979982075498497"	"Ol69Dd"	"RT @Goneback_: 🚨LIVE DEBRIEF🚨

La #TeamOL,  ce soir 21h on débriefe le match face à #Ajaccio 

💥Débrief #ACAOL 
🔥 Pensez-vous que l'arrivée…"	4
"1619978409588965376"	"Franck_L_ol85"	"RT @Goneback_: 🚨LIVE DEBRIEF🚨

La #TeamOL,  ce soir 21h on débriefe le match face à #Ajaccio 

💥Débrief #ACAOL 
🔥 Pensez-vous que l'arrivée…"	4
"1619977907849543680"	"En_fr38"	"@JM_Aulas il faudrais maintenant r garder tout les cracks du club et monter une équipe pas les vendres au bout d 1… https://t.co/PvWePy9RVY"	0
"1619975541666492418"	"Ol69Dd"	"RT @OL__Plus: #Jeffinho et Amin #Sarr, qui sont les nouveaux talents de l'#OL ?
#Transferts 
(L'Équipe 💶 : https://t.co/zm23vCZxV6) https:/…"	13
"1619975010357248000"	"mathis__hrv"	"Voici le classement de #Ligue1UberEats à l’issue de la 20eme journée 👊🏽. Nos gones se rapproche un peu plus des pla… https://t.co/x3OKPfEX9k"	0
"1619974702293827584"	"olfans4"	"Jean-Michel Aulas (OL) : « On paie des erreurs que je ne peux pas assumer » - L'Équipe https://t.co/S3ks5FSLBX #OL #TeamOL #Gones"	0
"1619974698866974721"	"olfans4"	"Ligue 1 - Lyon - Aulas allume encore Juninho et détaille le mercato de l'OL - Eurosport FR https://t.co/YmGiMzV2Rn #OL #TeamOL #Gones"	0
"1619974695029284864"	"olfans4"	"Échauffourées à la fin du match entre l'AC Ajaccio et l'OL - L'Équipe https://t.co/GgTHiDEf4W #OL #TeamOL #Gones"	0
"1619974691984211969"	"olfans4"	"Football. L'OL revoit enfin un coin de ciel bleu - Le Progrès https://t.co/o4AsCOKKk0 #OL #TeamOL #Gones"	0
"1619974688901308416"	"olfans4"	"Une «erreur», Aulas règle ses comptes à l'OL - Le 10 Sport https://t.co/c8iOfT53EL #OL #TeamOL #Gones"	0
"1619974686187687938"	"olfans4"	"OL: \"Offre pratiquement insultante\" du PSG pour Cherki, \"on va casser la tirelire\", trois recrues... Aulas... - RMC… https://t.co/cagF1gaKLL"	0
"1619974684312748033"	"olfans4"	"Ligue 1 : l'Olympique lyonnais se débat contre son déclassement - Le Monde https://t.co/fEFh7s8Pat #OL #TeamOL #Gones"	0
"1619974682094047232"	"olfans4"	"OL : Des conditions bizarres pour le prêt de Jeffinho ? - Foot01 https://t.co/oK5kIQDHRZ #OL #TeamOL #Gones"	0
"1619974680324063232"	"olfans4"	"Mercato. OL : Malo Gusto à Chelsea c'est officiel, deux arrivées ... - Ouest-France https://t.co/ueo5zWLPMJ #OL #TeamOL #Gones"	0
"1619974283010400256"	"Aly_Cascarino"	"Bon anniversaire au joueur qui m’a fait aimer le foot et qui m’a fait aimer l’@OL ❤️💙 Happy Birthday @Juninhope08 🎉… https://t.co/v9IoVTVVue"	1
"1619972682484977664"	"Cedric77160"	"RT @Statsdufoot: Malo Gusto (30M€) devient le latéral droit de moins de 20 ans le plus cher de l’histoire #OL #Mercato"	18
"1619968784822898688"	"Goneback_"	"🚨LIVE DEBRIEF🚨

La #TeamOL,  ce soir 21h on débriefe le match face à #Ajaccio 

💥Débrief #ACAOL 
🔥 Pensez-vous que… https://t.co/ocsmoRNDrM"	4
"1619966774241550336"	"LuluFombertasse"	"RT @B_Quarez: Amin Sarr devrait être à #Lyon dans la soirée. Les deux clubs ont échangé les documents préalables à la signature. Visite méd…"	33
"1619965163632721921"	"OL__Plus"	"Sondage : les meilleurs joueurs de l'#OL à Ajaccio, selon vous ?
Désolé pour la fausse manip, revoici le lien : https://t.co/XANTJukLqc"	0
"1619964037542072320"	"NogginFC"	"RT @MatinaleFoot: On démarre la semaine ensemble sur #twitchfr🍿

https://t.co/ZTUip0ya7q

Programme du jour⬇️
Vos photos du week-end 📷
Les…"	3
"1619963524968755201"	"SD_YTB"	"RT @julienmartn_ol: 🔥 https://t.co/aqkqBqqQDu 
EXTRAIT DE L’ÉMISSION DU SOIR 
On débrief du match, on évoque le mercato et naturellement le…"	25
"1619962486052253697"	"MatinaleFoot"	"On démarre la semaine ensemble sur #twitchfr🍿

https://t.co/ZTUip0ya7q

Programme du jour⬇️
Vos photos du week-end… https://t.co/KeIwzA8FpK"	3
"1619962061941002240"	"Captain5_"	"RT @OL__Plus: #Jeffinho et Amin #Sarr, qui sont les nouveaux talents de l'#OL ?
#Transferts 
(L'Équipe 💶 : https://t.co/zm23vCZxV6) https:/…"	13
"1619961176275968001"	"fromagefrait"	"RT @OL__Plus: #Jeffinho et Amin #Sarr, qui sont les nouveaux talents de l'#OL ?
#Transferts 
(L'Équipe 💶 : https://t.co/zm23vCZxV6) https:/…"	13
"1619960567355310080"	"juguimaraes39"	"RT @julienmartn_ol: 🔥 https://t.co/aqkqBqqQDu 
EXTRAIT DE L’ÉMISSION DU SOIR 
On débrief du match, on évoque le mercato et naturellement le…"	25
"1619956975651127298"	"ReddyWayne"	"RT @OL__Plus: #Jeffinho et Amin #Sarr, qui sont les nouveaux talents de l'#OL ?
#Transferts 
(L'Équipe 💶 : https://t.co/zm23vCZxV6) https:/…"	13
"1619956501854183426"	"4lacOL"	"RT @OL__Plus: #Jeffinho et Amin #Sarr, qui sont les nouveaux talents de l'#OL ?
#Transferts 
(L'Équipe 💶 : https://t.co/zm23vCZxV6) https:/…"	13
"1619954908035170305"	"The_Great_Gones"	"@Juninhope08 Joyeux Anniversaire !! 🔴🔵🦁 pour l’éternité le Roi du peuple Lyonnais 🏆🏆🏆🏆🏆🏆🏆

Merci pour tout ce que t… https://t.co/WxEZfUHtnE"	0
"1619953617972375552"	"E_Floris"	"RT @OL__Plus: #Jeffinho et Amin #Sarr, qui sont les nouveaux talents de l'#OL ?
#Transferts 
(L'Équipe 💶 : https://t.co/zm23vCZxV6) https:/…"	13
"1619953573445488641"	"girondins33"	"Inès #Jaurena quitte (déjà) l’Olympique Lyonnais

👉  https://t.co/WYaGK8RyGU

#OL #Girondins #Bordeaux"	0
"1619953558169714691"	"LeDLisere"	"Bonjour, voici la une du Dauphiné libéré Nord-Isère, édition \"Bourgoin-Jallieu et Nord-Dauphiné\" de ce lundi 30 jan… https://t.co/lUzSzD8xH1"	1
"1619953545108918273"	"le_lyonneur"	"RT @OL__Plus: #Jeffinho et Amin #Sarr, qui sont les nouveaux talents de l'#OL ?
#Transferts 
(L'Équipe 💶 : https://t.co/zm23vCZxV6) https:/…"	13
"1619952617534427138"	"Maillots_15"	"🇫🇷Nouveau #OL enfant Home 22/23
Au prix incroyable de 13€

➡ Lien dans notre profil

#Ligue1UberEats https://t.co/iXkeoowWM7"	0
"1619952587054120961"	"OL__Plus"	"#Jeffinho et Amin #Sarr, qui sont les nouveaux talents de l'#OL ?
#Transferts 
(L'Équipe 💶 :… https://t.co/cyNl8ZOjBc"	13
"1619950688167161856"	"RomainLesc"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619950569644507136"	"ChloeSpnc35"	"RT @OL__Plus: #ACA 0-2 #OL
@Ludovic_Giuly a calmé Pantaloni, Vercoutre est ramené aux vestiaires, et des supporters corses ont tenté d'inte…"	10
"1619949850866630657"	"JordanPedreiro"	"RT @OL__Plus: AC Ajaccio - #OL : Les mots de Laurent #Blanc et Johann #Lepenant
@johann_lepenant #ACAOL 
(Ferveur Lyonnaise : https://t.co/…"	4
"1619948608090157057"	"ChloeSpnc35"	"RT @OL__Plus: #ACA - #OL
Le rappel de la compo 
#ACAOL https://t.co/XbyDwHb9dF"	10
"1619948306968494080"	"ChloeSpnc35"	"RT @Statsdufoot: Malo Gusto (30M€) devient le latéral droit de moins de 20 ans le plus cher de l’histoire #OL #Mercato"	18
"1619946238321004544"	"ChloeSpnc35"	"RT @B_Quarez: Amin Sarr devrait être à #Lyon dans la soirée. Les deux clubs ont échangé les documents préalables à la signature. Visite méd…"	33
"1619944336707424257"	"Lacazetiste"	"RT @OL__Plus: AC Ajaccio - #OL : Les mots de Laurent #Blanc et Johann #Lepenant
@johann_lepenant #ACAOL 
(Ferveur Lyonnaise : https://t.co/…"	4
"1619943876848160768"	"MatteoPretenzio"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619943667208257537"	"sirchamallow"	"L'#OL a annoncé lundi 2 janvier le recrutement du joueur de football croate Dejan Lovren. Un choix questionnable al… https://t.co/jWMCgynb2V"	0
"1619942339329556481"	"Sabrina63967774"	"RT @OL__Plus: AC #Ajaccio 0-2 #OL : résumé #vidéo officiel 
#ACAOL 
(LFP : https://t.co/W5IJKRmyJv) https://t.co/YmFDsLDnja"	3
"1619940414261444608"	"DadooGones"	"Joyeux anniversaire à nôtre président… @Juninhope08  #OL"	0
"1619940024988102656"	"ReddyWayne"	"RT @OL__Plus: AC #Ajaccio 0-2 #OL : résumé #vidéo officiel 
#ACAOL 
(LFP : https://t.co/W5IJKRmyJv) https://t.co/YmFDsLDnja"	3
"1619939960240619522"	"ReddyWayne"	"RT @OL__Plus: AC Ajaccio - #OL : Les mots de Laurent #Blanc et Johann #Lepenant
@johann_lepenant #ACAOL 
(Ferveur Lyonnaise : https://t.co/…"	4
"1619939459079852032"	"Mamjobouchon"	"RT @OL__Plus: AC Ajaccio - #OL : Les mots de Laurent #Blanc et Johann #Lepenant
@johann_lepenant #ACAOL 
(Ferveur Lyonnaise : https://t.co/…"	4
"1619938908590018560"	"OL__Plus"	"AC Ajaccio - #OL : Les mots de Laurent #Blanc et Johann #Lepenant
@johann_lepenant #ACAOL 
(Ferveur Lyonnaise :… https://t.co/aBQ7wYRosO"	4
"1619937607605182465"	"Class_Foot"	"🍼 Top 10 des joueurs formés par l'Olympique Lyonnais entre 2000 et 2010.

Quel est pour vous :

🔴 Le meilleur
🔵 Le… https://t.co/y7tEMooV6d"	1
"1619936408080363520"	"fromagefrait"	"RT @Statsdufoot: Malo Gusto (30M€) devient le latéral droit de moins de 20 ans le plus cher de l’histoire #OL #Mercato"	18
"1619936235316973569"	"TadlosOL"	"RT @OL__Plus: AC #Ajaccio 0-2 #OL : résumé #vidéo officiel 
#ACAOL 
(LFP : https://t.co/W5IJKRmyJv) https://t.co/YmFDsLDnja"	3
"1619936190001553412"	"OL__Plus"	"AC #Ajaccio 0-2 #OL : résumé #vidéo officiel 
#ACAOL 
(LFP : https://t.co/W5IJKRmyJv) https://t.co/YmFDsLDnja"	3
"1619931868971032576"	"Ugo_Lebron"	"@OL Wouhaou! Super!
Il va être motivé dis donc ces 6 prochains mois.😅😂
Ces joueurs sans aucun attachement et sans v… https://t.co/lpUGI5wPoU"	0
"1619929597516054529"	"Olivier88400"	"RT @OL__Plus: À #Ajaccio, l'#OL a décroché la victoire malgré les remous du mercato
#ACAOL 
(L'Équipe 💶 : https://t.co/EpwNzHTaQS) https://…"	3
"1619926319206371328"	"Alexand36485327"	"RT @MatthiasGFX: ⚽️Jeffinho x @OL🦁

Faites péter les ♥ et #RT !

#OL #TeamOL #Lyon #Jeffinho #Mercato #Mercatol #OlympiqueLyonnais https://…"	31
"1619926066969329665"	"ReddyWayne"	"RT @OL__Plus: À #Ajaccio, l'#OL a décroché la victoire malgré les remous du mercato
#ACAOL 
(L'Équipe 💶 : https://t.co/EpwNzHTaQS) https://…"	3
"1619924984696283136"	"el_phenomeno74"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619924592952238080"	"Maillot2Foot__"	"🇫🇷Nouveauté #OL fourth 22/23 
Au tarif dingue de 1⃣5⃣€

🛒 Voir notre bio

#TeamOL https://t.co/9WMD7urUhA"	0
"1619922707755442176"	"frenchcariboux"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619919045125636096"	"Euskagone"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619917823215820802"	"Captain5_"	"RT @OL__Plus: #OL Infos : le parcage lyonnais a décampé avant la fin
#Brèves #ACAOL #Ajaccio 
(Le Progrès 💶 : https://t.co/MXQmE0iFZA) http…"	5
"1619908562460839937"	"oladdict"	"Stade Rennais, OL : L'étrange accord passé entre les deux clubs dans le transfert de Toko-Ekambi #ol #srfc… https://t.co/9W9P6YUE8r"	0
"1619902395026120705"	"lucie1945"	"Propension_Élus à confondre #Fonction &amp; Patrimoine!Pdt &amp; Maire de Paris sont locataires:Élysée,Mairie,pas propriéta… https://t.co/Pm4Y0Bhso9"	1
"1619896747475755008"	"Peeerss"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619883614115856385"	"Taskol69"	"Qu'il dégage #Lyon #OL
#aouar

https://t.co/I2Fobp7KCX"	1
"1619882576793194497"	"geeko_media"	"GEEKO MEDIA L1 : le #classement provisoire – #Football https://t.co/klVyJVQbAK #asmonaco #bundesligua #calcio… https://t.co/uM5UeJOJFA"	0
"1619882354398625792"	"money69008"	"RT @OL__Plus: #OL Infos : une pétition demande le départ d’#Aulas, #Cheyrou et #Ponsot
#Brèves @JM_Aulas #TokoEkambi #Laaziri 
(Le Progrès…"	13
"1619881424114552832"	"money69008"	"RT @LeFootbOL: Après la publication de l’interview de Jean-Michel #Aulas dans @LeMondeFR ce jour, Footb’OL tient à exprimer sa désapprobati…"	37
"1619871391725109249"	"LeProgresOL"	"#OL #Football - Coupe Gambardella. Les Lyonnais ne tremblent pas https://t.co/6Vwy4bg12C"	0
"1619869456070774784"	"salsa_jerome"	"RT @UnGoneExpa: Provocation, autosatisfaction puante et malhonnêteté : Jean-Michel #Aulas s'enferme de plus en plus dans une caricature de…"	5
"1619866698802425858"	"Maikavernois"	"RT @julienmartn_ol: 🔥 https://t.co/aqkqBqqQDu 
EXTRAIT DE L’ÉMISSION DU SOIR 
On débrief du match, on évoque le mercato et naturellement le…"	25
"1619863003108880386"	"carribean_hater"	"RT @LeFootbOL: Après la publication de l’interview de Jean-Michel #Aulas dans @LeMondeFR ce jour, Footb’OL tient à exprimer sa désapprobati…"	37
"1619850753253990400"	"ai_idriss"	"RT @julienmartn_ol: 🔥 https://t.co/aqkqBqqQDu 
EXTRAIT DE L’ÉMISSION DU SOIR 
On débrief du match, on évoque le mercato et naturellement le…"	25
"1619849269099503616"	"StupiConCarne"	"RT @MatthiasGFX: ⚽️Jeffinho x @OL🦁

Faites péter les ♥ et #RT !

#OL #TeamOL #Lyon #Jeffinho #Mercato #Mercatol #OlympiqueLyonnais https://…"	31
"1619846540448907265"	"uhhgucci"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619846301470068736"	"didis695"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619845949622460416"	"Remus313"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619843711265050624"	"Marocain75015"	"RT @LeFootbOL: Après la publication de l’interview de Jean-Michel #Aulas dans @LeMondeFR ce jour, Footb’OL tient à exprimer sa désapprobati…"	37
"1619843180815605760"	"MaillotPSG2022"	"🇫🇷Nouveauté #OL domicile 2022/2023
Au tarif hallucinant de 15€
🛒https://t.co/V8w0lnzRmP

[LYON] https://t.co/QfFxepCtIU"	0
"1619842459076554754"	"gilhon4"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619840298707996674"	"ThyrionSnow"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619839974102433793"	"axlvtr69"	"RT @OL__Plus: #ACA 0-2 #OL
départ des supporters lyonnais qui doivent rejoindre leur ferry 
(73ᵉ mn)
#ACAOL https://t.co/hRgUIUMHHE"	31
"1619837142427136001"	"10_Mounir_23"	"RT @GoalFrance: Karl Toko-Ekambi tacle l'OL après son prêt à Rennes 💥

#Mercato | #SRFC | #Rennes | #OL | #MercatOL"	3
"1619836892769558529"	"10_Mounir_23"	"RT @GoalFrance: 💰⚽
Jean-Michel Aulas a révélé le montant de la dernière offre formulée par le PSG pour tenter de recruter Rayan Cherki ⬇⬇…"	1
"1619835600609378304"	"crouchmakak"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619835349148266497"	"ZibelSof"	"RT @OL__Plus: #OL Infos : le parcage lyonnais a décampé avant la fin
#Brèves #ACAOL #Ajaccio 
(Le Progrès 💶 : https://t.co/MXQmE0iFZA) http…"	5
"1619833657006465024"	"OL__Plus"	"À #Ajaccio, l'#OL a décroché la victoire malgré les remous du mercato
#ACAOL 
(L'Équipe 💶 : https://t.co/EpwNzHTaQS) https://t.co/tfpXCgseZL"	3
"1619833587678986241"	"BaptisteMeslin"	"RT @julienmartn_ol: 🔥 https://t.co/aqkqBqqQDu 
EXTRAIT DE L’ÉMISSION DU SOIR 
On débrief du match, on évoque le mercato et naturellement le…"	25
"1619833548575485952"	"rajk971"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619833486764023808"	"Lavill10"	"RT @julienmartn_ol: 🔥 https://t.co/aqkqBqqQDu 
EXTRAIT DE L’ÉMISSION DU SOIR 
On débrief du match, on évoque le mercato et naturellement le…"	25
"1619833317658091522"	"Anthony58951149"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619833307977625600"	"AutoUe"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619831549184331776"	"yamineder"	"RT @OL__Plus: #ACA 0-2 #OL
départ des supporters lyonnais qui doivent rejoindre leur ferry 
(73ᵉ mn)
#ACAOL https://t.co/hRgUIUMHHE"	31
"1619831004042268672"	"Nils785"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619828678422302721"	"JrMaestro19"	"L’intérêt d’avoir un 6 ultra intéressant balle au pied et des joueurs qui prennent la profondeur.

@JohnTextor a bi… https://t.co/0IFgk4KPN3"	0
"1619827631930888192"	"AdsetC"	"RT @LeFootbOL: Après la publication de l’interview de Jean-Michel #Aulas dans @LeMondeFR ce jour, Footb’OL tient à exprimer sa désapprobati…"	37
"1619827584178737152"	"Gloubibovlga"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619827530713960448"	"meltcen"	"Après 20 journées de Ligue 1, l'#OL est 9e avec 28 points.

Lyon est a 9 points du top 5 européen et à 15 points du… https://t.co/96ICSq3VrN"	0
"1619826955293171714"	"Lelyon972"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619826955188334592"	"GTV_Drek"	"RT @OL__Plus: #OL Infos : le parcage lyonnais a décampé avant la fin
#Brèves #ACAOL #Ajaccio 
(Le Progrès 💶 : https://t.co/MXQmE0iFZA) http…"	5
"1619825416872792065"	"Kizume698"	"RT @julienmartn_ol: 🔥 https://t.co/aqkqBqqQDu 
EXTRAIT DE L’ÉMISSION DU SOIR 
On débrief du match, on évoque le mercato et naturellement le…"	25
"1619823230344364032"	"greg_jak"	"RT @MercatoPlein: 🚨 Le transfert de Jeff Reine-Adelaïde au FC Séville a CAPOTÉ. ❌

Lors de sa visite médicale, le club espagnole s’est rend…"	42
"1619822909697966082"	"ShangoFoot"	"FOOT MERCATO 🔵  #OL : Laurent Blanc fait le point sur les prochaines arrivées du mercato 👉 https://t.co/2GnYD4jvCC https://t.co/Y345UoCXHr"	0
"1619822627052478465"	"OL1950__"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619822290438615040"	"TheCyrdan"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619821771980685312"	"FerletR"	"RT @MatthiasGFX: ⚽️Jeffinho x @OL🦁

Faites péter les ♥ et #RT !

#OL #TeamOL #Lyon #Jeffinho #Mercato #Mercatol #OlympiqueLyonnais https://…"	31
"1619821175336742913"	"GianniMM"	"RT @InsideGones: 20'
D'après @CanalplusFoot, le président du PSG, Nasser #AlKhelaifi aurait appelé #Aulas pour proposer une dernière offre…"	5
"1619821068583337984"	"LestLnc"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619821051185348608"	"31Momo_31"	"RT @julienmartn_ol: 🔥 https://t.co/aqkqBqqQDu 
EXTRAIT DE L’ÉMISSION DU SOIR 
On débrief du match, on évoque le mercato et naturellement le…"	25
"1619819980018847744"	"QuotidienSport"	"⚽️ #Ligue1 

Le PSG, l’OM et Lens autant frustrés l’un que l’autre ! 

➡️ Ce qu’il faut retenir de la 20ème journée… https://t.co/zZHlCgYxfr"	0
"1619819851987685378"	"CostaMik"	"RT @julienmartn_ol: 🔥 https://t.co/aqkqBqqQDu 
EXTRAIT DE L’ÉMISSION DU SOIR 
On débrief du match, on évoque le mercato et naturellement le…"	25
"1619819481412546562"	"FrancoisGallen"	"RT @OL_Plus_Fem: Libérée par l'#OL, Inès #Jaurena rejoint le Washington Spirit (NWSL)
@IJaurena #Transferts 
(Le Progrès : https://t.co/ilx…"	5
"1619818708523966465"	"Alumni_77"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619815420642615299"	"PierreKoetschet"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619815363512008705"	"JordanPedreiro"	"RT @OL__Plus: #OL Infos : le parcage lyonnais a décampé avant la fin
#Brèves #ACAOL #Ajaccio 
(Le Progrès 💶 : https://t.co/MXQmE0iFZA) http…"	5
"1619815149883326466"	"OL__Plus"	"#OL Infos : le parcage lyonnais a décampé avant la fin
#Brèves #ACAOL #Ajaccio 
(Le Progrès 💶 :… https://t.co/Uz0sjqHrMx"	5
"1619814678582145026"	"NicolaGressier"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619814052561326081"	"julienmartn_ol"	"RT @julienmartn_ol: 🔥 https://t.co/aqkqBqqQDu 
EXTRAIT DE L’ÉMISSION DU SOIR 
On débrief du match, on évoque le mercato et naturellement le…"	25
"1619813786189443073"	"axlvtr69"	"RT @SoldatR_Design: ✍️ | ACA VS OL | Réagissez 

#OL #TeamOL  #Lyonnais #Gones #Lyon #ACAOL @JohnTextor https://t.co/olGVIJdGFy"	3
"1619813316691640322"	"RG_Gones"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619812190646841344"	"IliesHamou"	"Qu’il ferme sa gueule le vieux on s’en fou complètement de ses prises de parole à la con
#OL #TeamOL #ACAOL… https://t.co/KwkxGAgpcw"	0
"1619811286199726081"	"chris_r38"	"@Lvgdvnvm69I @DidierRoustan @Relyp1 @lemondefr Si c'est Vous #OL Toi et tes camarades il fallait sortir l Oseille p… https://t.co/E9JRYDcs0Z"	0
"1619809611619659776"	"Ti_valou973"	"RT @InsideGones: 77' 
Les supporters lyonnais quittent le Stade François-Coty car ils doivent prendre le dernier ferry pour rentrer à Lyon.…"	9
"1619808350119821312"	"Alc0119"	"RT @OL__Plus: #ACA 0-2 #OL
départ des supporters lyonnais qui doivent rejoindre leur ferry 
(73ᵉ mn)
#ACAOL https://t.co/hRgUIUMHHE"	31
"1619807822094409731"	"ShangoFoot"	"FOOT MERCATO 🔵  #OL : les vérités de Jean-Michel Aulas sur le mercato 👉 https://t.co/r6kV8zrQdJ https://t.co/9C2qrUnXWw"	0
"1619806686944063488"	"LolThepgmofcss"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619806635781914624"	"Cedric77160"	"RT @oetl: L'#OL attend \"un milieu défensif athlétique qui évolue à l'étranger\" via Canal +. #Mercato"	6
"1619806337940213760"	"tetagodzilla"	"Quoi qu’il en soit j’ai mail d’être pour Lyon 🥲 #OL au moins on a gagné aujourd’hui"	0
"1619806115465932800"	"tetagodzilla"	"Ah quoi que mdr si le réal achète James il est bon à Chelsea #OL"	0
"1619805874343796736"	"tetagodzilla"	"En vrai j’y pense Malo-Gusto cet été il aurait peut-être atterri au réal 🤔 ça aurait été une bonne option mieux que Chelsea #OL"	0
"1619805826667130880"	"chris_r38"	"@Raymond_Jacquet Il n y a que Vous Supporters de #OL que cela surprend... Ou était votre lucidité lorsque Vous lui… https://t.co/QKMBJJRrZv"	0
"1619805744496525312"	"AurelYear"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619804378852098048"	"L0ulou57"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619803719511715842"	"pau_emilien"	"RT @madeinfoot: [#Mercato 💰]

Jean-Michel Aulas va dépenser à tour de bras pour la fin de mercato ! #OL

https://t.co/AzGqiOa6f9"	1
"1619803649441693696"	"madeinfoot"	"[#Mercato 💰]

Jean-Michel Aulas va dépenser à tour de bras pour la fin de mercato ! #OL

https://t.co/AzGqiOa6f9"	1
"1619803372437270528"	"LyonnaisCnous"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
"1619803315411501056"	"Captain_Felhn"	"RT @antoinewargnier: Je suis malheureux pour #Juninho qui est une personne d’une classe énorme. le journaliste du monde qui fait son boulot…"	121
